timestamp,user_id,value
2023-09-01 06:15:46,U944340,59.198617970349694
2023-09-01 06:18:14,U825102,189.7571094173731
2023-09-01 06:19:21,U886439,42.541400560329606
2023-09-01 06:19:31,U796390,148.55510861673315
2023-09-01 06:20:40,U939294,73.56289565756555
2023-09-01 06:21:32,U728863,66.14993605601168
2023-09-01 06:22:35,U646656,117.25540775934715
2023-09-01 06:25:10,U930503,35.30133338429223
2023-09-01 06:34:21,U367941,176.8544957198759
2023-09-01 06:39:48,U829444,55.179016066339855
2023-09-01 06:41:01,U796390,34.03517507279855
2023-09-01 06:41:44,U557691,79.2394991775046
2023-09-01 06:42:25,U796960,159.27664364749089
2023-09-01 06:42:59,U699588,39.51211970393429
2023-09-01 06:44:47,U529644,39.511469474342306
2023-09-01 06:45:09,U732390,43.96888821659466
2023-09-01 06:46:14,U540410,62.323586857765676
2023-09-01 06:47:54,U587865,126.23282699750041
2023-09-01 06:52:30,U521307,34.62872392185765
2023-09-01 06:55:26,U210175,50.22448927915357
2023-09-01 06:57:07,U277678,104.78052483049544
2023-09-01 07:01:01,U447137,38.64852892421605
2023-09-01 07:12:35,U874952,39.94184184845971
2023-09-01 07:23:00,U238761,44.16380821667107
2023-09-01 07:27:25,U939294,34.19828725644507
2023-09-01 07:28:29,U687416,35.16607576257489
2023-09-01 07:28:32,U587865,
2023-09-01 07:34:35,U105318,42.59594191577182
2023-09-01 07:39:14,U277678,205.9719223835209
2023-09-01 07:43:43,U730942,33.93025272440187
2023-09-01 07:44:01,U990373,35.70409324752603
2023-09-01 07:44:39,U475207,65.49214336851053
2023-09-01 07:50:16,U809096,47.352029630380855
2023-09-01 07:55:50,U844659,77.03670091129737
2023-09-01 08:05:43,U592532,78.87037364308654
2023-09-01 08:19:25,U813253,39.53761528343274
2023-09-01 08:20:47,U650319,39.605470212087084
2023-09-01 08:22:01,U680045,206.42351532983145
2023-09-01 08:30:47,U434858,116.9176063144492
2023-09-01 08:38:15,U766536,114.99634948192015
2023-09-01 08:39:18,U208609,94.24674909509257
2023-09-01 08:41:15,U888469,105.09812809651143
2023-09-01 08:51:30,U680382,59.30652911885845
2023-09-01 08:52:54,U451723,34.40088428274615
2023-09-01 08:53:30,U390801,36.88133931925341
2023-09-01 08:54:54,U976064,40.0622286668598
2023-09-01 08:55:44,U253565,89.23052978450113
2023-09-01 09:00:27,U411520,53.627548217531256
2023-09-01 09:17:05,U867768,34.30997885960819
2023-09-01 09:20:10,U828530,149.04356329989028
2023-09-01 09:26:26,U768491,45.55402675692506
2023-09-01 09:28:38,U972154,63.48886217708265
2023-09-01 09:28:49,U725628,44.23182037517088
2023-09-01 09:31:28,U725628,34.888912206442946
2023-09-01 09:31:43,U972154,36.21148056464578
2023-09-01 09:37:19,U323192,34.06673494473847
2023-09-01 09:39:47,U930503,92.7857077785606
2023-09-01 09:43:37,U414858,52.17493043820967
2023-09-01 09:43:48,U183238,184.27701197218286
2023-09-01 09:45:52,U567257,56.8693915515979
2023-09-01 09:49:53,U798557,33.70103939657375
2023-09-01 09:50:32,U293338,36.78206938231823
2023-09-01 10:00:11,U637374,39.79321963463529
2023-09-01 10:00:32,U125373,69.34360551138198
2023-09-01 10:12:59,U716936,37.483658900403924
2023-09-01 10:18:00,U452634,62.14587432307001
2023-09-01 10:19:25,U529644,86.04542192348339
2023-09-01 10:21:07,U323192,39.67575288950381
2023-09-01 10:24:18,U523159,73.55554831707536
2023-09-01 10:24:51,U920334,52.74304657033172
2023-09-01 10:25:04,U650319,39.77721442724052
2023-09-01 10:28:00,U349601,38.80033605782167
2023-09-01 10:32:08,U809096,36.42654427770534
2023-09-01 10:33:43,U253838,71.69423134630335
2023-09-01 10:45:44,U532080,147.3655584905206
2023-09-01 10:47:50,U415716,33.969155155004714
2023-09-01 10:51:43,U819857,42.56587449910682
2023-09-01 10:55:35,U523200,41.96084215406404
2023-09-01 11:03:32,U128152,181.15142513164867
2023-09-01 11:04:05,U962418,36.55171384788123
2023-09-01 11:04:25,U264612,71.2743805069857
2023-09-01 11:11:07,U607648,38.8081921317541
2023-09-01 11:13:21,U921208,54.26052371659047
2023-09-01 11:17:21,U873914,107.33838053962978
2023-09-01 11:22:23,U701525,101.65176617116359
2023-09-01 11:29:20,U390000,94.23633766989306
2023-09-01 11:32:09,U567257,37.16621461364336
2023-09-01 11:37:44,U878950,118.6219941426112
2023-09-01 11:37:53,U824647,58.80305396731919
2023-09-01 11:37:54,U699588,34.19661092806533
2023-09-01 11:37:59,U210175,167.3005637783865
2023-09-01 11:45:22,U863959,35.9004668219315
2023-09-01 11:46:44,U382954,36.87637104457174
2023-09-01 11:48:19,U253565,64.65503494096306
2023-09-01 11:51:28,U789502,33.60795226804954
2023-09-01 11:54:25,U292859,43.375008576830766
2023-09-01 11:56:45,U809096,144.18685216392106
2023-09-01 11:59:11,U107828,36.41853273163208
2023-09-01 12:00:02,U562346,33.72582590069091
2023-09-01 12:00:55,U557691,57.95513675891223
2023-09-01 12:02:57,U732390,41.012300315359994
2023-09-01 12:03:48,U929859,42.16044405717717
2023-09-01 12:04:36,U105318,58.42282917067487
2023-09-01 12:10:15,U726838,35.441775005341526
2023-09-01 12:14:15,U562140,33.96881500736027
2023-09-01 12:16:49,U693914,138.30459056127222
2023-09-01 12:21:10,U663435,115.0638663221492
2023-09-01 12:23:16,U886439,35.66644208620332
2023-09-01 12:23:35,U328093,60.107668771322516
2023-09-01 12:29:35,U868228,116.0626292970029
2023-09-01 12:31:08,U149042,45.20866471116591
2023-09-01 12:33:04,U107828,66.64659217943884
2023-09-01 12:33:10,U904086,34.064124110362734
2023-09-01 12:35:45,U637534,84.92904304324138
2023-09-01 12:36:43,U264612,50.096675776587155
2023-09-01 12:37:42,U180328,132.48204341873327
2023-09-01 12:47:05,U253838,35.13395520659654
2023-09-01 12:47:13,U107828,40.529571996407675
2023-09-01 12:51:03,U208178,36.52553152479685
2023-09-01 12:52:48,U567257,33.98660306830779
2023-09-01 12:56:07,U540410,59.04759834789233
2023-09-01 12:56:26,U475848,48.36469424967197
2023-09-01 13:01:09,U323192,139.78806597061035
2023-09-01 13:01:24,U828530,41.09061281299517
2023-09-01 13:03:05,U851291,99.75161908407796
2023-09-01 13:06:58,U349601,72.20959217566049
2023-09-01 13:14:53,U446022,91.3768668958263
2023-09-01 13:23:32,U687416,106.89935189414105
2023-09-01 13:24:37,U485449,46.21471007917367
2023-09-01 13:28:49,U415939,34.162075804858986
2023-09-01 13:48:17,U372858,35.09488668439943
2023-09-01 13:58:51,U156023,34.78397545589873
2023-09-01 14:00:46,U930503,84.75241156683758
2023-09-01 14:01:19,U529644,37.412414322907566
2023-09-01 14:06:12,U921208,35.38984026586389
2023-09-01 14:09:15,U792780,66.38716230311636
2023-09-01 14:14:40,U427131,38.99752322628889
2023-09-01 14:17:11,U524005,45.924075177831014
2023-09-01 14:22:14,U478185,127.96073120245251
2023-09-01 14:27:25,U437294,54.37369635284921
2023-09-01 14:27:53,U730942,177.4190167238218
2023-09-01 14:28:13,U242105,68.62558525773295
2023-09-01 14:28:14,U901483,60.255684841135405
2023-09-01 14:29:04,U330844,42.259074716217036
2023-09-01 14:34:08,U235592,32.991588207516095
2023-09-01 14:36:13,U372858,36.68146417369718
2023-09-01 14:37:07,U270518,39.54729892577301
2023-09-01 14:39:36,U475207,34.04289256935549
2023-09-01 14:40:13,U917409,34.74864568367124
2023-09-01 14:43:43,U455636,33.96148787622163
2023-09-01 14:44:15,U183238,37.474322723678455
2023-09-01 14:44:46,U253565,48.62999615880152
2023-09-01 14:45:52,U300005,36.01273267747999
2023-09-01 14:46:13,U819857,52.72858455853297
2023-09-01 14:47:23,U408377,68.84483290543423
2023-09-01 14:47:57,U834895,34.194688273507424
2023-09-01 14:48:51,U180328,33.13148547685865
2023-09-01 14:56:16,U809096,35.433231447790455
2023-09-01 14:58:55,U650319,44.87962868454734
2023-09-01 14:59:14,U875774,208.11160439952326
2023-09-01 15:03:43,U478645,51.453307184919346
2023-09-01 15:04:51,U851291,42.65250007249356
2023-09-01 15:07:46,U927556,32.918941890382435
2023-09-01 15:07:55,U116019,32.749067686786184
2023-09-01 15:09:15,U208178,35.01002969917255
2023-09-01 15:09:21,U888469,126.66500480754364
2023-09-01 15:12:11,U635858,34.22412842120794
2023-09-01 15:15:21,U415939,33.89148593540025
2023-09-01 15:17:10,U208178,35.63219195578627
2023-09-01 15:23:11,U414858,52.44285705654932
2023-09-01 15:27:34,U824647,35.02548923776994
2023-09-01 15:35:11,U829444,62.470090665250105
2023-09-01 15:36:16,U853697,54.176027657450064
2023-09-01 15:38:43,U521307,35.48137158381774
2023-09-01 15:55:49,U349601,45.794093067636695
2023-09-01 15:56:41,U415716,34.63860696804333
2023-09-01 15:59:21,U993141,52.938075813561454
2023-09-01 15:59:37,U817951,53.62533861722652
2023-09-01 16:00:28,U323681,38.556303858462314
2023-09-01 16:06:13,U521307,100.47304858673603
2023-09-01 16:08:18,U156023,32.48815673966456
2023-09-01 16:08:22,U567257,34.604827598124324
2023-09-01 16:08:41,U825102,82.75342028272658
2023-09-01 16:08:42,U732390,81.00004506049723
2023-09-01 16:09:29,U886439,32.94662064438956
2023-09-01 16:09:53,U698736,33.54738086320676
2023-09-01 16:11:05,U270518,32.448893926942716
2023-09-01 16:20:21,U247017,41.32042122837412
2023-09-01 16:23:05,U687416,33.42719961562722
2023-09-01 16:29:07,U763695,33.05653759113133
2023-09-01 16:30:40,U930503,41.632870525826796
2023-09-01 16:39:04,U411520,35.55721931498349
2023-09-01 16:43:26,U670073,34.269196601576084
2023-09-01 16:44:24,U939803,43.30769043903967
2023-09-01 16:46:20,U448498,46.35058366077217
2023-09-01 16:49:23,U355285,36.99734710388391
2023-09-01 16:54:05,U455636,60.39210172661026
2023-09-01 16:57:02,U293165,39.196175893096395
2023-09-01 16:59:33,U779342,35.49031944191563
2023-09-01 17:02:27,U276542,59.21755026451795
2023-09-01 17:08:28,U405257,80.908043256668
2023-09-01 17:09:03,U253565,112.02347015202872
2023-09-01 17:12:15,U646656,115.55756082450193
2023-09-01 17:12:29,U235934,65.02358264609012
2023-09-01 17:22:02,U372858,38.96691530095759
2023-09-01 17:23:24,U513387,31.958672190745745
2023-09-01 17:24:27,U874952,33.78406803224575
2023-09-01 17:28:59,U968606,119.15591115419687
2023-09-01 17:36:31,U698736,73.45994915138309
2023-09-01 17:39:09,U414858,32.13528518913206
2023-09-01 17:40:18,U320129,165.09504130506394
2023-09-01 17:42:57,U475207,142.296451268561
2023-09-01 17:51:53,U403598,101.47520417729318
2023-09-01 17:55:33,U328093,99.19574245476869
2023-09-01 17:55:49,U205707,36.817500710198566
2023-09-01 18:03:47,U693914,87.66264147534481
2023-09-01 18:04:02,U990373,42.85405568424025
2023-09-01 18:04:28,U851291,31.94049323746819
2023-09-01 18:12:43,U408377,148.56889480173757
2023-09-01 18:15:04,U420968,98.04492875889693
2023-09-01 18:25:21,U813253,177.73743361880318
2023-09-01 18:28:47,U819857,33.85816802770808
2023-09-01 18:29:36,U198548,31.873824707936393
2023-09-01 18:31:56,U904086,48.38715669792195
2023-09-01 18:34:53,U382954,33.64593208106962
2023-09-01 18:35:44,U646718,106.35190490003232
2023-09-01 18:35:54,U635858,46.94687115049575
2023-09-01 18:38:19,U415640,40.07997015682538
2023-09-01 18:38:36,U399352,38.06382514105054
2023-09-01 18:39:23,U663435,161.93557187254183
2023-09-01 18:49:56,U253565,37.74555349853718
2023-09-01 18:50:45,U724125,38.51052622434883
2023-09-01 19:02:55,U180328,33.05330912290333
2023-09-01 19:06:59,U414858,41.71512123147299
2023-09-01 19:07:21,U439355,35.673318669055824
2023-09-01 19:15:38,U763695,34.031952781757965
2023-09-01 19:16:31,,155.03179124692164
2023-09-01 19:18:18,U300005,42.33721705504783
2023-09-01 19:23:16,U531870,37.176281999590806
2023-09-01 19:23:41,U901483,32.7604000178032
2023-09-01 19:24:48,U972154,95.91282609357842
2023-09-01 19:28:01,U523200,50.88800347078355
2023-09-01 19:29:15,U478645,39.828492628887446
2023-09-01 19:31:57,U172533,68.24319035889998
2023-09-01 19:32:00,U464359,80.24127893495665
2023-09-01 19:35:30,U523159,31.75061711001905
2023-09-01 19:36:03,U661317,110.09426615257956
2023-09-01 19:38:11,U927556,41.97111747198651
2023-09-01 19:40:43,U448498,104.6372032468474
2023-09-01 19:48:13,U159883,45.156144647828036
2023-09-01 19:50:13,U930503,52.91567135727905
2023-09-01 19:51:16,U405257,102.52446030038308
2023-09-01 19:52:10,U942099,203.1054167766443
2023-09-01 19:55:34,U473175,33.25707789784061
2023-09-01 19:59:40,U198548,89.08833608009876
2023-09-01 19:59:52,U529644,53.43330029551262
2023-09-01 20:01:40,U333209,44.63846461380106
2023-09-01 20:06:45,U357490,32.86277480511148
2023-09-01 20:09:18,U974070,114.60097363238553
2023-09-01 20:15:57,U663435,201.11706385147986
2023-09-01 20:17:02,U576891,41.32920655046561
2023-09-01 20:17:46,U478645,36.310063511437455
2023-09-01 20:17:53,U521307,218.83155385626395
2023-09-01 20:19:05,U168056,109.0046149641679
2023-09-01 20:19:25,U817951,42.22933405117017
2023-09-01 20:19:35,U646718,33.317887660761464
2023-09-01 20:27:05,U197723,37.483359516765184
2023-09-01 20:32:09,U252760,38.35522627354676
2023-09-01 20:32:45,U153956,35.122910630592926
2023-09-01 20:32:49,U750497,37.14413390794548
2023-09-01 20:33:41,U796390,33.99501145188677
2023-09-01 20:33:57,U796390,72.52381248397371
2023-09-01 20:50:19,U427131,31.639182967535525
2023-09-01 20:52:02,U805818,32.42702034484796
2023-09-01 20:54:59,U205707,34.964252340948505
2023-09-01 20:56:24,U796390,33.41527459332853
2023-09-01 20:57:08,U863959,46.268300855252484
2023-09-01 20:57:19,U557691,46.39055032684422
2023-09-01 21:01:17,U342666,100.2266536019574
2023-09-01 21:04:13,U478645,46.0666064703551
2023-09-01 21:06:26,,87.0430362172008
2023-09-01 21:07:35,U343397,34.53111509232246
2023-09-01 21:15:36,U502360,35.41414490575977
2023-09-01 21:18:08,U951505,65.97638923210627
2023-09-01 21:21:12,U183238,61.476160334598404
2023-09-01 21:22:13,U168056,53.10934221128446
2023-09-01 21:29:17,U440192,210.47747896778668
2023-09-01 21:30:34,U945907,193.81886912472308
2023-09-01 21:36:58,U473175,56.72185454176119
2023-09-01 21:42:39,U397776,39.52134865005985
2023-09-01 21:43:24,U716936,75.99553370493592
2023-09-01 21:50:22,U408377,76.41258963380679
2023-09-01 21:50:24,U523159,37.83555216276468
2023-09-01 21:53:58,U601020,34.67709171678839
2023-09-01 21:58:07,U293338,35.18786858746806
2023-09-01 22:00:15,U205370,44.47526150790634
2023-09-01 22:02:42,U562140,32.756119626204644
2023-09-01 22:03:05,U292859,153.1523155833797
2023-09-01 22:03:35,U819857,38.84370097981923
2023-09-01 22:05:52,U293165,42.88872474013407
2023-09-01 22:09:25,U417256,36.18697228688177
2023-09-01 22:12:50,U414858,38.03340117922569
2023-09-01 22:17:11,U208178,47.84343133958873
2023-09-01 22:24:46,U987858,37.79535645483379
2023-09-01 22:25:34,U924133,35.01826273584378
2023-09-01 22:30:51,U878950,63.86999978564367
2023-09-01 22:32:46,U904086,102.7792851282362
2023-09-01 22:38:48,U437294,63.79931839742117
2023-09-01 22:39:45,U532080,32.37594777536619
2023-09-01 22:40:05,U427131,32.29315588297727
2023-09-01 22:41:27,U726838,120.18852206908149
2023-09-01 22:48:03,U888469,31.880288800602152
2023-09-01 22:49:09,U699588,87.57029393438518
2023-09-01 22:52:16,U944340,65.58789951459042
2023-09-01 22:55:55,,58.01804673273517
2023-09-01 22:58:01,U862962,32.20086699666932
2023-09-01 23:02:24,U875774,33.26224694073425
2023-09-01 23:03:04,U208178,104.81319538842028
2023-09-01 23:12:12,U562140,34.617275918797944
2023-09-01 23:22:32,U370659,36.98636323702263
2023-09-01 23:24:21,U790172,39.00404985931921
2023-09-01 23:28:15,U768491,37.02604356029659
2023-09-01 23:29:35,U145439,45.56536352744707
2023-09-01 23:30:38,U452876,33.36833757284952
2023-09-01 23:37:17,U860468,36.05091558792124
2023-09-01 23:37:55,U197723,56.848960546334986
2023-09-01 23:42:31,U233849,34.0958476717947
2023-09-01 23:50:28,U674728,106.98529093233716
2023-09-01 23:54:20,U403598,53.33716025474299
2023-09-01 23:56:21,U440192,42.52061689740177
2023-09-02 00:14:22,U521923,36.66983631832075
2023-09-02 00:14:38,U403598,104.48135659114497
2023-09-02 00:22:34,U198548,31.964495023808194
2023-09-02 00:25:01,U502679,37.51281099046725
2023-09-02 00:28:23,U135088,40.76767683965033
2023-09-02 00:30:54,U211317,59.90584674755509
2023-09-02 00:34:36,U976064,31.937059631039304
2023-09-02 00:38:15,U779342,59.857787721942344
2023-09-02 00:40:11,U929157,34.435777332017416
2023-09-02 00:42:44,U903344,32.28359599557967
2023-09-02 00:59:26,U355285,32.21234775754326
2023-09-02 01:12:37,U168626,112.51646814774904
2023-09-02 01:13:21,U557691,54.43683295163338
2023-09-02 01:13:55,U527589,55.96745290192284
2023-09-02 01:16:39,U151115,77.84653762944004
2023-09-02 01:18:35,U242105,32.422287025349
2023-09-02 01:22:12,U976064,32.3296362885305
2023-09-02 01:23:12,U451723,54.472190266446844
2023-09-02 01:30:27,U116019,33.09939425836112
2023-09-02 01:32:37,U929157,71.46978252359855
2023-09-02 01:33:59,U263732,32.959844990611764
2023-09-02 01:34:02,U405257,107.84434268960598
2023-09-02 01:35:00,U562346,32.64758969166838
2023-09-02 01:48:34,U755268,48.993041851658546
2023-09-02 01:50:03,U923364,32.23887197016522
2023-09-02 01:50:21,U661317,51.647754349021696
2023-09-02 01:52:12,U427131,38.50665726067519
2023-09-02 01:54:38,U502679,47.13812555978612
2023-09-02 01:58:32,U195112,144.9092779239835
2023-09-02 02:03:29,U819857,203.544531544376
2023-09-02 02:03:54,U128152,62.19166818730463
2023-09-02 02:10:14,U420968,46.99221857386429
2023-09-02 02:16:13,U293165,38.66719479941695
2023-09-02 02:20:24,U521307,54.50434333134316
2023-09-02 02:24:50,U789502,34.18403303781658
2023-09-02 02:31:01,U195112,50.481509216014594
2023-09-02 02:31:57,U886439,167.98620006844592
2023-09-02 02:32:48,U293165,74.5130936753845
2023-09-02 02:34:48,U451723,49.70638403454666
2023-09-02 02:45:18,U944340,44.902354071993635
2023-09-02 02:56:05,U478185,54.26051564762483
2023-09-02 02:59:41,U993141,63.12933059305466
2023-09-02 03:05:14,U279860,116.44101449807793
2023-09-02 03:06:28,U860468,127.34799711872812
2023-09-02 03:06:34,U797447,69.05288460216264
2023-09-02 03:10:31,U358717,147.4437735923107
2023-09-02 03:14:23,U699588,48.62806481560491
2023-09-02 03:15:41,U411182,32.738152107338024
2023-09-02 03:15:44,U135088,32.62270372433134
2023-09-02 03:20:39,U358717,43.1728178220969
2023-09-02 03:20:49,U562140,63.26143445037707
2023-09-02 03:22:20,U635858,189.2074756642007
2023-09-02 03:35:35,U447137,140.294844828314
2023-09-02 03:37:56,U107828,95.26928049808217
2023-09-02 03:46:02,U300005,32.65421823870783
2023-09-02 03:46:26,U910159,32.81745193420389
2023-09-02 03:47:21,U417256,46.788098453101206
2023-09-02 03:56:33,U151115,99.6083668842816
2023-09-02 03:58:20,U405257,33.161323006915794
2023-09-02 03:59:06,U266417,49.93837151945657
2023-09-02 04:05:24,U798557,44.61416857969062
2023-09-02 04:20:11,U529644,142.49071851466877
2023-09-02 04:22:28,U349601,160.9795559867082
2023-09-02 04:27:16,U145439,60.16384908969242
2023-09-02 04:30:41,U145658,34.74121141461455
2023-09-02 04:36:18,U292859,34.16106755362278
2023-09-02 04:38:20,U790256,38.233003861918384
2023-09-02 04:39:59,U180328,43.482981444160835
2023-09-02 04:55:49,U944340,96.25458789203898
2023-09-02 04:59:51,U809096,59.352549273466316
2023-09-02 05:03:56,U549531,160.5603654344839
2023-09-02 05:04:05,U917409,38.06898098856986
2023-09-02 05:09:59,U420968,55.51713854857083
2023-09-02 05:10:44,U342666,52.455060109740444
2023-09-02 05:25:38,U729366,34.109800253701955
2023-09-02 05:28:53,U724125,33.824069566028996
2023-09-02 05:35:14,U663435,33.82245926460535
2023-09-02 05:36:04,U294484,56.78573857571348
2023-09-02 05:39:02,U529644,48.60059841363761
2023-09-02 05:42:32,U452992,35.95219306392082
2023-09-02 05:43:38,U996069,141.8072912388001
2023-09-02 05:52:21,U154629,58.36398251315993
2023-09-02 05:54:48,U853697,41.35631206076796
2023-09-02 05:55:51,U276542,35.470594557059215
2023-09-02 05:56:57,U439355,38.894126211232724
2023-09-02 06:01:01,U205707,33.82487353458475
2023-09-02 06:05:09,U646718,33.28972591483669
2023-09-02 06:12:54,U693914,129.596551298274
2023-09-02 06:13:14,U601020,159.14491387695824
2023-09-02 06:14:09,U415939,35.672827516343794
2023-09-02 06:14:22,U204981,77.11406406054643
2023-09-02 06:22:47,U330844,198.94895917727467
2023-09-02 06:26:49,U434858,36.81053321230728
2023-09-02 06:26:56,U195112,36.64689239353188
2023-09-02 06:29:22,U951505,188.5797273292201
2023-09-02 06:32:03,U399352,37.29772689094762
2023-09-02 06:38:48,U260030,37.49432889257254
2023-09-02 06:41:02,U205707,36.06448453007882
2023-09-02 06:44:52,U829444,34.87587609944064
2023-09-02 06:45:56,U917409,38.310701433768955
2023-09-02 06:48:09,U927556,37.561171933946696
2023-09-02 06:50:41,U233849,34.70670959649507
2023-09-02 07:02:21,U343397,42.35264159350227
2023-09-02 07:05:12,U680382,40.81738302591271
2023-09-02 07:06:01,U878950,34.11925772574395
2023-09-02 07:08:57,U427131,34.055360987126186
2023-09-02 07:11:03,U637534,97.53203963367324
2023-09-02 07:11:56,U701525,131.25735642240858
2023-09-02 07:23:43,U523159,60.50979058251046
2023-09-02 07:27:27,U473175,64.13308278325991
2023-09-02 07:30:05,U330844,107.0903107530154
2023-09-02 07:31:57,U921208,42.21622209320967
2023-09-02 07:33:52,U912831,45.880058812451054
2023-09-02 07:34:45,U929157,39.19214329520881
2023-09-02 07:37:20,U726838,34.20860265896674
2023-09-02 07:42:37,U924133,86.71896572649993
2023-09-02 07:44:56,U415716,70.58024298482673
2023-09-02 07:47:10,U233849,65.66017527912231
2023-09-02 08:00:23,U485449,90.86451182685164
2023-09-02 08:08:46,U233849,35.09838435986441
2023-09-02 08:14:06,U576891,143.83068438773432
2023-09-02 08:14:44,U825102,72.74661242272688
2023-09-02 08:17:18,U939803,165.79495466815683
2023-09-02 08:27:24,U478645,39.82739897598714
2023-09-02 08:32:05,U437294,34.57520402967378
2023-09-02 08:33:24,U205370,169.55451723822603
2023-09-02 08:35:27,U355285,83.00782142061752
2023-09-02 08:38:27,U805818,54.80242659051953
2023-09-02 08:39:27,U414858,68.65618909834733
2023-09-02 08:45:39,U824647,34.06571896085344
2023-09-02 08:54:10,U763695,155.98594238134154
2023-09-02 08:54:17,U399352,132.03810149427983
2023-09-02 08:56:26,U903344,184.38840400631608
2023-09-02 09:06:30,U264612,112.04140781337568
2023-09-02 09:07:43,U903344,43.73992073920912
2023-09-02 09:11:32,U149042,40.52885058721699
2023-09-02 09:14:48,U825251,89.08994235493526
2023-09-02 09:15:00,U293165,181.97234956933028
